id,created_at,text,rt_count,fav_count
730715599463174144,2016-05-12 11:05:49+00:00,In London at #AntiCorruption Summit. Corruption is poison for sustainable development. We must fight it @TI_Norge @David_Cameron #SDGs,21,46
726882631598653440,2016-05-01 21:14:58+00:00,Herlig konsert med #Adele https://t.co/HsVqDl0k5z,3,86
726784285039026179,2016-05-01 14:44:11+00:00,Når det uvirkelige blir virkelighet . https://t.co/Q7ZPcS1KFU,8,29
726086179255365632,2016-04-29 16:30:09+00:00,Mine tanker går til alle som i dag mottar det tunge budskapet om at de har mistet en av sine kjære i helikopterulykken ved Sotra,49,239
726005996309635072,2016-04-29 11:11:32+00:00,Forferdelige meldinger om helikopterstyrten ved Sotra. Jeg holdes løpende orientert om redningsarbeidet.,44,159
723199455151923201,2016-04-21 17:19:21+00:00,Incredibly sad ! Thank you for the soundtrack to my best moments in life. Rip #Prince,76,275
723198319804211200,2016-04-21 17:14:50+00:00,Utrolig trist ! Takk for musikken i mitt liv! #RIPPrince,26,135
723195525579833344,2016-04-21 17:03:44+00:00,Troverdig kilde om at Prince er død?,8,14
723057563173064705,2016-04-21 07:55:31+00:00,Starten med livesending på Facebook idag. Kort møte med Elon Musk https://t.co/RpyntQjdKu,7,20
722416614994505728,2016-04-19 13:28:37+00:00,Received great input on how to involve youth in reaching the #sdg #un4youth #mittbærekraftsmål @lnu https://t.co/xQU1ZLYa5p,18,36
722393634633564160,2016-04-19 11:57:18+00:00,.@lnu har gitt deg  @jantoresanner i oppgave å nå #SDG 11 målet. Brev i posten :) https://t.co/r9Zb4JnVYs,5,19
720957411700391936,2016-04-15 12:50:16+00:00,"Det var spesielt å stå på dørstokken til Nord-Korea i dag - verdens mest lukkede og uforutsigbare land, https://t.co/Ev7hcNizIt",28,172
720868499418034176,2016-04-15 06:56:58+00:00,"Students, private sector, politicians &amp; UN are all #SDG doers. Good talks on our joint effort in Seoul today. https://t.co/0SK1qGzLxD",16,23
720549043563171840,2016-04-14 09:47:33+00:00,Møter Brannsupportere de rareste steder! https://t.co/A7V937XaPp,4,37
719616033003319296,2016-04-11 20:00:06+00:00,Hmmm.... kunstig intelligens blir rasistisk ved å lære av Twitter... ( fra Economist) https://t.co/PaeeGpx4gs,15,39
719582687497990144,2016-04-11 17:47:36+00:00,A future free of extreme poverty is in our reach—Watch the #GlobalCitizen TED talk—https://t.co/yjBrT4mBH9 #SDGs #GlobalGoals,17,38
718815394610483200,2016-04-09 14:58:39+00:00,Takk for tilliten kjære #hlm16,7,87
716738004887465986,2016-04-03 21:23:51+00:00,Washington Post anbefaler Bergen også utenom turistsesongen i sin søndagsutgave. https://t.co/4gJC6Xkb3s,52,202
715656617090531329,2016-03-31 21:46:48+00:00,Instability &amp; threats increase need for nuclear security. Norway ready to move the work forward #NSS2016.,14,35
715119409296252928,2016-03-30 10:12:08+00:00,"Trist nyhet; Anne Aasheim er død. Blir husket som journalist, redaktør og direktør. Jeg husker henne for nært vennskap i ungdomsår i UH.",16,69
714426752697769984,2016-03-28 12:19:45+00:00,"I condemn the atrocious attack in #Lahore. My thoughts are with the bereaved, the wounded and all those affected.",53,135
712268499092180992,2016-03-22 13:23:38+00:00,Choquée et attristée par l’horreur qui frappe au cœur de l’Europe. La Norvège reste solidaire avec le peuple belge. #Brussels,41,92
712241770558595072,2016-03-22 11:37:25+00:00,"Terrorangrepene i #Brussel er grusomme. Norge fordømmer angrepene på det sterkeste, og mine tanker går nå til ofrene og deres pårørende.",103,345
712200575904059393,2016-03-22 08:53:43+00:00,"Dramatiske nyheter fra Brussel, der situasjonen foreløpig er uavklart. @Utenriksdept følger situasjonen .",29,85
709042343136116736,2016-03-13 15:44:02+00:00,Gratulerer Johannes Tingnes Bøe ! Herlig gull og utrolig spennende spurt. https://t.co/Go7JyUttvj,15,156
708322431631564800,2016-03-11 16:03:22+00:00,Gratulerer med gullet jenter! Herlig ! Godt levert under sterkt forventningspress !@NSSF_Biathlon #oslo2016 #nrkvm,11,117
707900535098241024,2016-03-10 12:06:54+00:00,"Kjære @RaymondJohansen hvis Oslo absolutt vil ha en egen regjering, er greit at jeg flytter Norges regjering til Bergen ? 😬",583,1407
707234035471355905,2016-03-08 15:58:28+00:00,Gratulerer med dagen ! Verden trenger mer likestilling for å oppnå bærekraftsmålene. https://t.co/RzI4cX2UIK,12,55
706823157018206209,2016-03-07 12:45:47+00:00,Siv klar for budsjettforhandlinger i Regjeringen! https://t.co/nPSICEyj6D,100,290
706527324737552385,2016-03-06 17:10:15+00:00,Nei til netthets og hatefulle ytringer! Vi skal være stolte av #MGP-vinneren. https://t.co/vdRj5FknEI,24,91
706132335897546753,2016-03-05 15:00:42+00:00,Gratulerer til @tirileckhoff med dagens gull i VM i skiskyting! #oslo2016 #biathlonwc,8,117
705823285976502272,2016-03-04 18:32:39+00:00,I samtale med President Frank Underwood. I dag kommer ny sesong av House of Cards på Netflix. https://t.co/KzSeQne25b,38,192
705400009752231936,2016-03-03 14:30:42+00:00,Så søtt ..... https://t.co/PXI6G7KrUe,4,16
705309913174712320,2016-03-03 08:32:41+00:00,stortingsrepresentant Frank Bakke Jensen i det lyrisk hjørnet i dag. https://t.co/GUol2EPJI0,7,57
705082771811778560,2016-03-02 17:30:07+00:00,Financial Times har vært på tur med Vidar. https://t.co/usAjYn3IOf,5,10
703605172136759296,2016-02-27 15:38:40+00:00,"Gratulerer @tirilsjaastad og @johanne_killi med Gull og sølv i X-games. Imponerende, at dere tørr !",10,76
703153125465542656,2016-02-26 09:42:23+00:00,"Mer hjelp til flyktningearbeid ; EU ministeren er i Hellas, https://t.co/k0ByjyBVPw",9,22
702433126975410176,2016-02-24 10:01:22+00:00,Enig https://t.co/AWxCjbAiUb,5,17
702091916867936256,2016-02-23 11:25:31+00:00,Odins soldaters har ingen plass i arbeidet for trygge gater. Farlig verdisyn. Ellingsen uttalelser representerer ikke Regjeringen.,385,715
699871722787500033,2016-02-17 08:23:16+00:00,I dag har @NorskHydroASA besluttet å bygge pilot på Karmøy. Et symbol på det grønne skiftet. https://t.co/nHiF1fXhMW #karmoypilot,23,49
698471999681785857,2016-02-13 11:41:16+00:00,"John Kerry med klar tale ,og tydelig om Russland og Assads ansvar for å stoppe bombing i Syria.likevel optimistisk.",6,25
698459077790326785,2016-02-13 10:49:55+00:00,Min delegasjon drar opp kvinneandelen på den sikkerhetspolitiske konferansen i  München. https://t.co/45tq90yfoD,28,159
698200475036991488,2016-02-12 17:42:19+00:00,"Lykke til, alle utøvere og frivillige på Ungdoms-OL! Imponert over innsatsen deres. Gleder meg til å komme på besøk! #lillehammer2016",11,66
696312687114977281,2016-02-07 12:40:56+00:00,Gratulerer @Skiforbundet og @ReddBarna med samarbeidsavtale om integrering . Bidrar til #hverdagsintegrering https://t.co/A9DO9AS5ii,14,65
695948006860988416,2016-02-06 12:31:49+00:00,I dag flagger jeg også med det samiske flagget. Gratulerer med dagen. https://t.co/FmX0oEh5hU,11,83
695947750060486656,2016-02-06 12:30:48+00:00,I dag flagger jeg også med det samiske flagget. Gratulerer med dagen. https://t.co/p4PWqEdHf6,4,33
695947166209146880,2016-02-06 12:28:29+00:00,Otne levgen mun maiddái sámi leavggain. Sávan lihku beivviin. Læhkoeh biejjine. Vuorbbe biejvijn . Lihkku beivviin. https://t.co/DJwntnNyu5,8,25
695700732381675520,2016-02-05 20:09:14+00:00,"Vel, vel statsekretærene på SMK slår til på Årsfesten. https://t.co/xAFnykgqyO",12,71
694838821628809216,2016-02-03 11:04:19+00:00,Off to London. It’s time to #SupportSyrians more than ever. https://t.co/Ot5FlvtBz7,34,95
693820318444580864,2016-01-31 15:37:09+00:00,"Takk for flott innsats, dere har gitt oss et spennende mesterskap med mange nervepirrende kamper @NORhandball",12,85
693152669100285952,2016-01-29 19:24:09+00:00,"Leit, leit , leit ! Men utrolig godt jobbet ! @NORhandball  Takk for flott innsats, dere ga oss en utrolig spennende kamp!",19,132
692419994374770691,2016-01-27 18:52:45+00:00,Gratulerer til @NORhandball og gutta. Gleder hele Regjeringen. https://t.co/cSX8D3WntJ,121,347
690939471760658432,2016-01-23 16:49:41+00:00,"Utrolig leit, @akselsvindal .Takk for noen fantastiske øyeblikk i denne sesongen. God bedring, og opptrening.",24,180
690188258127560705,2016-01-21 15:04:38+00:00,Viktig og riktig å legge turen til Rogaland @AnnikenHauglie  https://t.co/n78WMel5qi,3,15
689877600886464512,2016-01-20 18:30:12+00:00,Norske suksesshistorier; https://t.co/VHY7vw8Aiy,12,21
686456268727398400,2016-01-11 07:55:02+00:00,Mange gode oppvekstminner er tonelagt med David Bowies musikk. RIP #DavidBowie,28,139
686204545194692608,2016-01-10 15:14:47+00:00,Og gratulerer til Martin Jonsrud Sundby for en overlegen seier i Tour de Ski!,9,79
686181062041538561,2016-01-10 13:41:28+00:00,"Gratulerer med en fantastisk styrkedemonstrasjon og seier i Tour de Ski ,Therese Johaug!",10,90
685487422914859008,2016-01-08 15:45:12+00:00,Trist å lese i @BA_no at Bård Breivik er dødssyk. Jeg kan glede meg over hans kunstverk i Statsministerboligen. https://t.co/QtsCZjjnip,5,46
683752584717402112,2016-01-03 20:51:34+00:00,Nettopp; Kunnskap er den nye oljen :) #mammon,43,146
683745964159557632,2016-01-03 20:25:15+00:00,"Har gått Oslos strandpromenade, fin og interessant tur bl.a pga infopunktene.Godt jobbet @fabianstang @oslostian https://t.co/iUEitoZktD",12,45
683247148847230976,2016-01-02 11:23:09+00:00,Takk for mange hyggelige tilbakemeldinger på nyttårstalen.,8,132
682696022376759296,2015-12-31 22:53:10+00:00,Godt nytt år !,11,226
682318032589484032,2015-12-30 21:51:10+00:00,Gratulerer @LarvikHK  og @bodohandball som Norgesmestre 2015. Takk for underholdene kamper! https://t.co/TR6wLDjwa8,9,57
681840098112090112,2015-12-29 14:12:02+00:00,Proud of our contribution to the implementation of Iran agreement. Important to stop nuclear proliferation: https://t.co/v7FTu7weZz,17,28
681839881744740352,2015-12-29 14:11:10+00:00,Stor takk til @Utenriksdept og @Straalevernet for hardt arbeid i julen med gjennomføring av Iranavtalen: https://t.co/9YHcOvQmRP,14,24
681424240768335872,2015-12-28 10:39:33+00:00,Fint å få takke noen av de mange som er på jobb i julen for at vi alle kan føle oss trygge. Takk! https://t.co/WyGUIDszGr,11,86
680042505413378048,2015-12-24 15:09:02+00:00,"Tenkte på å sage hull til 2 etasje for få på plass stjernen, men tok det ikke helt ut . Burde… https://t.co/25XtUVghnE",3,87
680033570770018305,2015-12-24 14:33:32+00:00,Da er det tid for julefeiring i vind og regn. God Jul til alle !,12,105
679959930183487488,2015-12-24 09:40:55+00:00,Geder meg til nyoppusset Tre nøtter til Askepott! #juleglede #nrkjul.Takk @VidarHelgesen for god bruk av EØS-midler https://t.co/6Wh6XaLSco,27,92
678656979804532737,2015-12-20 19:23:27+00:00,"Mine varmeste tanker går til alle på Svalbard, og spesielt til dem som har mistet en av sine kjære.",15,76
678631276044226565,2015-12-20 17:41:19+00:00,"Gratulerer med en suveren seier , verdensmestre 2015! @NORhandball @CamillaHerrem",38,168
678201356897923072,2015-12-19 13:12:58+00:00,Dramatiske bilder fra snøskredet på Svalbard. Alle tilgjengelige ressurser er mobilisert og myndighetene følger situasjonen tett.,18,44
677966975453306880,2015-12-18 21:41:37+00:00,Herlig ! Finale ! Gratulerer så mye @CamillaHerrem og resten ! #2vm #håndballjentene,44,137
677959683093696516,2015-12-18 21:12:38+00:00,Dette er for spennende #haandball #2vm,16,71
675772573012115460,2015-12-12 20:21:51+00:00,History made in #Paris #COP21. Let's all make this ambitious agreement a turning point for fighting #climatechange,56,101
675744770619219968,2015-12-12 18:31:22+00:00,Avtale i boks i Paris! Gratulerer til alle og takk for iherdig innsats @TSundtoft og hele forhandlingsteamet .,65,151
674968513161875456,2015-12-10 15:06:48+00:00,Congratulations to the #NationalQuartet #Tunisia on the #NobelPeacePrize! A hard-won victory. Building stability in a region in turmoil.,19,39
671386906685501440,2015-11-30 17:54:46+00:00,This is the time to act and to put our best foot forward.To save our planet- together #COP21 https://t.co/2CmdDZpPsi https://t.co/t6VPbIOIfC,31,64
671273175385300993,2015-11-30 10:22:51+00:00,Norge og Verdensbanken lanserer fond for å prise utslipp @WorldBank #COP21 https://t.co/j2BTuZk4yR https://t.co/OvRKjebq28,22,27
670931743449489414,2015-11-29 11:46:07+00:00,Tilbake til Paris | Erna Solbergs blogg https://t.co/7kgmBuVLXT,4,23
670712185505583104,2015-11-28 21:13:40+00:00,Gratulerer @Operaen med en flott oppsetning og fornying av Tryllefløyten med en strålende Atle Antonsen.,7,42
670282986521137152,2015-11-27 16:48:11+00:00,These young climat activists visited me today to push for concrete results in Paris… https://t.co/V3j5Pz7wn7,20,21
669605856388980736,2015-11-25 19:57:31+00:00,Derfor ikke kontantutbetalinger i mottak.https://t.co/5eibkbrh92,24,39
668734878645665792,2015-11-23 10:16:34+00:00,Interesting to meet with @IEABirol at #aconf15 to discuss the latest World Energy Outlook https://t.co/3cncuuFCkK,12,24
668440826901635073,2015-11-22 14:48:06+00:00,"Gratulerer som Norgesmestre 2015 @RBKfotball , en velfortjent seier i dag!",19,80
668117203468857345,2015-11-21 17:22:08+00:00,"Gratulerer @LillestromSK som Norgesmestre i 2015, takk for en underholdene kamp. https://t.co/7RsBn5Pm3T",17,76
665311557371494400,2015-11-13 23:33:30+00:00,Horrifiée par les terribles attaques à #Paris. Mes pensées sont avec les victimes de ces odieuses attaques et avec le peuple français.,197,326
665298570925506560,2015-11-13 22:41:54+00:00,Horrified by the terrible attacks in #Paris. My thoughts are with those affected by the heinous attacks and the French people.,350,500
661599468714917888,2015-11-03 17:42:59+00:00,.@Alltid_uansett Gratulerer med ledervervet i Utdanningsforbundet. Ser frem til samarbeid og debatt.,10,30
659110341427732480,2015-10-27 20:52:05+00:00,Gratulerer så mykje til Jon Fosse som vinnar av Nordisk råds litteraturpris med triologien: Andvake. Olavs draumar. Kveldsvævd.,48,110
657850882566979584,2015-10-24 09:27:27+00:00,Det nærmer seg julekorttid og jeg trenger motiv til mitt. I går trakk jeg hvilket fylke motivet skal… https://t.co/avriXZThpc,6,20
657144317392367616,2015-10-22 10:39:49+00:00,.@FGudbrandsen Dagens beste forside! https://t.co/gmi0AHzlZe,18,42
656908264509194244,2015-10-21 19:01:49+00:00,Meldingen har nådd Madrid ! Gratulerer Brann!,23,73
655461177716137984,2015-10-17 19:11:37+00:00,Lyst på den signerte Real Madrid T-skjorten jeg fikk i august? Da kan du by på den under TVaksjonen i… https://t.co/26J1iLosDj,14,30
654326067742666752,2015-10-14 16:01:05+00:00,Her er grunnen til at du må ta av deg skoene i sikkerhetskontrollen på flyplasser. Kopi av… https://t.co/mq18lxwN7X,14,22
654012165872066561,2015-10-13 19:13:45+00:00,"Herlig, men nå går flyet :( #norgeitalia",9,45
654004521966944256,2015-10-13 18:43:23+00:00,Akkurat nå føles det helt feil å skulle sitte på fly til London de to neste timene. Heia Norge !,6,67
652879269056643072,2015-10-10 16:12:02+00:00,"Uansett hvem som står bak bombeangrepet i #Tyrkia, er dette et terroranslag. Vår dypeste sympati går til de rammede og Tyrkias befolkning.",28,71
651350121247064065,2015-10-06 10:55:45+00:00,Blogg om VGs gode av avsløring nedlasterne. https://t.co/1xTvOkHxED,23,36
651013278269882368,2015-10-05 12:37:15+00:00,Ingen glemmer læreren som endret skolehverdagen. https://t.co/auPzTySuCA,18,17
649683556512477184,2015-10-01 20:33:25+00:00,"Ny bloggpost, oppsummerer FNuken. https://t.co/PyWpkRPVy5",8,17
649653416088707072,2015-10-01 18:33:39+00:00,I ettermiddag besøkt jeg PU på Tøyen for oppdatering på asylankomster. https://t.co/b5YEo1dWEz,8,13
649304522347683840,2015-09-30 19:27:16+00:00,Mitt innlegg under FNs generalforsamling. https://t.co/XowMLPQGkY,10,18
648605306595864576,2015-09-28 21:08:50+00:00,Obama åpner toppmøte om fredsbevarende styrker. Klar støtte til FNs rolle og oppfordring til flere… https://t.co/cTEkdwfot8,7,17
648523864318869505,2015-09-28 15:45:12+00:00,Både i går og i dag snakker Kinas president Xi om at de bygger den kinesiske drømmen.#unga,2,8
648520146865254400,2015-09-28 15:30:26+00:00,"Sterk og tydelig tale fra Obama for internasjonalt samarbeid, for demokrati og menneskerettigheter . #UNGA",2,22
648194197888081920,2015-09-27 17:55:14+00:00,"Vi følger opp satsingen på "" every woman, every child."" http://t.co/GDS4zbEjuk",23,31
648142870071930880,2015-09-27 14:31:16+00:00,Sterkt å få snakke til så mange om utdanning. https://t.co/XKGMY8vZS4,23,43
647432493243727873,2015-09-25 15:28:29+00:00,"Paven med tydelig budskap om sosial inkludering, klimainnsats og jenters rett til utdanning under FNs bærekraftsmål møte.@pontifax",12,32
645964570285199360,2015-09-21 14:15:29+00:00,"On 9/26, I'll be at #GlobalCitizen Festival to advocate for an end to extreme poverty: http://t.co/7mixpRxKNS http://t.co/SVG30FBGWD",36,64
645671880809127937,2015-09-20 18:52:27+00:00,"Dette er over min pannekakekompetanse, hva med din @jonasgahrstore ? http://t.co/Ndc5RACHzM",25,82
644234069996384257,2015-09-16 19:39:06+00:00,Gode samtaler i Berlin. Merkel støtter vårt forslag om giverkonferanse for Syria. Enige om behov for fungerende mottakssystem i Europa.,19,65
644100696745345024,2015-09-16 10:49:07+00:00,Flyktningkrisen viktig tema i dagens møte med Merkel. Flott også å møte @rodekorsnorge som er i Tyskland for å bistå http://t.co/LdWo5wk0Ow,15,25
643061232971481088,2015-09-13 13:58:40+00:00,Ok Martin er bedre enn meg på trommer  Ikke bryt rytmen http://t.co/9pAsTmZZi2,1,13
642966263401172992,2015-09-13 07:41:17+00:00,"Ikke alt går helt som det skal, nei :) http://t.co/RzpMGm9wU5",7,28
640775578568781824,2015-09-07 06:36:17+00:00,"Jegersberggård i Kristiansand gir langtids rehabilitering for tidligere rusmisbrukere. Hestestell,… https://t.co/7OV5dYwcG9",0,12
639881453648674820,2015-09-04 19:23:21+00:00,Nytt bilde av Erna møter dyr :) Besøkte European Dog Show på Lillestrøm. Traff  en gruppe… https://t.co/GUFawcbBir,2,19
639155766683959297,2015-09-02 19:19:44+00:00,I dag sto denne i Dagbladet http://t.co/ea77tAiKS8,7,22
639081840536592384,2015-09-02 14:25:59+00:00,Da forlater vi et vakkert og solfylte Nordland for et mer regnfylt Oslo. http://t.co/FJcoFqnd9M,3,27
638360702533636096,2015-08-31 14:40:26+00:00,Historisk løft for rusfeltet http://t.co/zHdcdFd1bp,10,17
637562675589980160,2015-08-29 09:49:21+00:00,"Morgenkaffe med Lag A og ordfører @oleueland i Sola, flott lavterskel aktivitetstilbud i rusomsorgen . http://t.co/ODwgrI4tIi",7,27
636826919003103232,2015-08-27 09:05:43+00:00,Videoer er i vinden om dagen ... http://t.co/XV5R3IzPnw,47,42
635354660606472192,2015-08-23 07:35:30+00:00,Herlig valgkamp når morgentimene starter med båttur fra Florø til Bulandet i strålende vær. https://t.co/qUlzPffH96,0,29
635170945968246784,2015-08-22 19:25:29+00:00,Stolt over det arbeidet til båt -og redningsmannskaper på Siem Pilot. http://t.co/qwJjJX9bLL,20,51
635076753522860032,2015-08-22 13:11:11+00:00,Gode øyeblikk i en travel valgkamp Kitty Helen på 89 år får blanke øyne når hun skamroste tilbudet på… https://t.co/zn16UFqNfF,4,11
635064278026989568,2015-08-22 12:21:37+00:00,Fint intervju med Monica. http://t.co/erknLYs5fg,3,11
634856710138646528,2015-08-21 22:36:49+00:00,Nytt svar fra Stephen Colbert:) https://t.co/y4BnH5DYHc,7,49
634444259983257601,2015-08-20 19:17:53+00:00,Har skrevet litt om Høyres kunnskapsløfter på bloggen min. https://t.co/Unw7vW6CZZ,4,12
634007532558749696,2015-08-19 14:22:29+00:00,"Thanks for your support for education, @StephenAtHome. Here is my reply: http://t.co/VOUAgkJDKa #EducationFjorAll",87,145
633162401135882240,2015-08-17 06:24:14+00:00,Vi er stolte av @Yrkeslandslaget med to gull og tolv medaljer i #YrkesVM Gode fagarbeidere er viktige. http://t.co/d3kxQCfB8k,15,22
632272194945568768,2015-08-14 19:26:52+00:00,På Øyafestivalen og gleder oss  til Lars Vaular #apøyablikk https://t.co/Phj9FS8fwf,9,37
632252925948096513,2015-08-14 18:10:18+00:00,I fag har Trine og jeg forsøkt våre rytme og musikksans på Melafestivalen. http://t.co/Zt2rk3ToKC,4,25
632149888965476352,2015-08-14 11:20:52+00:00,Askim Frivillighetssentral med elektrisk sykkel med sitteplass for å ta eldre med på tur.@BentHHoyre @ketilso http://t.co/QShgU6AQF6,9,23
630754324302446592,2015-08-10 14:55:24+00:00,"Da har Fabian , byråd Aud Kvalheim , Vålerenga Daniel Fredheim Holm og jeg åpnet Sportsbaren på… https://t.co/6unsGnkAhd",5,18
630389134834671617,2015-08-09 14:44:16+00:00,Morsomt å se Vålerenga og Real Madrid. Ekstrabonus å få signert Real Madrid drakt av klubbens… https://t.co/C7bOKkU5oK,3,25
629284407740907520,2015-08-06 13:34:29+00:00,Godt å møte Hai Hang i Brumunddal. Med ny restaurant i gaten familien hans for 25 år siden opplevde rasisme og vold. http://t.co/zgpFpOX63j,16,63
628880179025285120,2015-08-05 10:48:13+00:00,Valgkampens er også en utfordrerne hodeplagg tid ! https://t.co/MXvUhypkMA,9,37
627839729409593344,2015-08-02 13:53:50+00:00,Ut og fly med Bodøs ordfører Ole-Henrik Hjartøy. https://t.co/EZB8dFnSQV,4,23
627533883937005568,2015-08-01 17:38:31+00:00,Henningsvær har tilbud til damer vi ikke ante vi savnet før vi så det #kjektåha http://t.co/azWYLbt5fz,48,176
627092456429981696,2015-07-31 12:24:27+00:00,Glad for svært lovende resultater fra norskledet testing av #ebola-vaksine. @utenriksdept @helse_og_omsorg @Folkehelseinst @msfnorge,17,38
626821179521769472,2015-07-30 18:26:29+00:00,"Torskehue, Torskehue, Torskehue....... Ikke mulig å telle torskehoder i Reine og Å , for mange :)… https://t.co/MOgC3R88lX",3,20
626719929891471360,2015-07-30 11:44:09+00:00,"I Nusfjord, Lofoten. Landets eldste sammenhengende drevne Landhandleri? Uansett vakker sted og… https://t.co/1YBjzFJGGE",8,24
623937769132400640,2015-07-22 19:28:51+00:00,22 juli 2015 en sørgmodig minnedag for den grusomme dagen for 4 år siden. Nytt infosenter forteller… https://t.co/6IRyp9DHSK,9,30
622511740455112704,2015-07-18 21:02:19+00:00,"Veldig bra, men fortsatt for høyt! Kjør forsiktig i sommer. @tv2nyhetenesist: Ekstrem nedgang i trafikkdrepte i år: http://t.co/KPOuOBmrRq",11,30
621981206901587968,2015-07-17 09:54:10+00:00,"God Id, Id Mubarak",28,46
620306355027640320,2015-07-12 18:58:54+00:00,You're inspiring an entire world. I wish you all the best on your 18th birthday and hope that our cooperation will continue @MalalaFund,47,151
619801576383905793,2015-07-11 09:33:05+00:00,20 years have passed. We commemorate the 8000 boys and men who were killed. My thoughts are with their loved ones. #Srebrenica,36,59
619349027860140032,2015-07-10 03:34:49+00:00,Sjikane og hatpost må bekjempes siste blogg før ferien https://t.co/APcPIp70iV,18,30
618485383270166528,2015-07-07 18:23:00+00:00,Aktiv og spennende dag med mange møter i tilknyting til @EduSummitOslo. Men gode skritt fremover for… https://t.co/hibCWbMpJb,2,13
618336656849010688,2015-07-07 08:32:01+00:00,I dag på #EduSummitOslo lanserer vi en ny global kommisjon for finansiering av utdanning. 2015 er et avgjørende år. https://t.co/siAZEpnbz7,13,24
618336530852093952,2015-07-07 08:31:31+00:00,Today at #EduSummitOslo we launch the intl commission on financing global education. 2015 is a crucial year. https://t.co/o1YPXFZGGR,55,32
618053659860041729,2015-07-06 13:47:30+00:00,Jeg har skrevet om #EduSummitOslo https://t.co/b3AWT4ZRVC,19,18
616321761345433600,2015-07-01 19:05:33+00:00,Ingen lett løsning for Hellas - http://t.co/Hu9oo3i8H3,7,9
616184110718058497,2015-07-01 09:58:34+00:00,"Very happy that Malala will attend #EduSummitOslo: Secure education for girls, education in conflict areas and quality.",71,82
616183553869672448,2015-07-01 09:56:22+00:00,Veldig glad for at Malala kommer til #EduSummitOslo.,9,22
615947153521905668,2015-06-30 18:16:59+00:00,"Ventetiden går ned for sykehusbehandling, har lagt ut nytt blogginnlegg https://t.co/bE0pmdoPHf",11,14
615940440945246208,2015-06-30 17:50:19+00:00,Thanks to @billclinton for good talks on our excellent cooperation on important global health and climate topics. http://t.co/t2xjnvLbSm,14,40
615530393186488320,2015-06-29 14:40:56+00:00,ingvildstubs bilde https://t.co/LZZ9AD0ACL,3,8
614797355754389504,2015-06-27 14:08:06+00:00,"Gratulerer, Gunn Rita Dahle Flesjå. Verdensmester for tiende gang. Utrolig imponerende! http://t.co/CsZxpcutV4",11,42
614438142997864449,2015-06-26 14:20:43+00:00,"Norway condemns terrorist attacks in Tunisia, France and Kuwait. We must stand together in the fight against terrorism and extremism.",41,74
614032899151634432,2015-06-25 11:30:25+00:00,"I Brussels på EPP møte før EUtoppmøte, migrasjon og Hellas vanskelige tema.",1,6
613659196597346304,2015-06-24 10:45:28+00:00,Et regnskap vi er stolt av https://t.co/gTRj9LZBvb #minregjering,24,27
613617211740192768,2015-06-24 07:58:38+00:00,Snart legger vi frem vårt regnskap for pressen. Jeg har blogget om oppsummering og pressekonferansen. https://t.co/cPKOlEy8nU,11,7
613367281050066945,2015-06-23 15:25:30+00:00,"Godt møte med Lars Løkke Rasmussen , neste dansk statsminister. Vanskelig politisk situasjon. Nå konservativt partiledermøte i København.",1,12
613060605713469440,2015-06-22 19:06:53+00:00,I dag har Siem Pilot reddet iver 600 flyktninger i Middelhavet. Stor takk til mannskap og redningsfolk på skipet.,33,79
613037251338088448,2015-06-22 17:34:05+00:00,Noen gode nyheter ...:) https://t.co/NJfJ5u94dN,3,22
612298168210976769,2015-06-20 16:37:13+00:00,I dag er det postkort vær i Bergen! http://t.co/vPboVQQCLX,23,82
609107548512358401,2015-06-11 21:18:50+00:00,Herlig utligning!,21,74
607622007002427394,2015-06-07 18:55:50+00:00,Gratulerer  @solagulbrandsen og @NFF_info  med dagens kampseiet. Lykke til videre i mesterskapet. Vi heier!,11,35
607510928125476864,2015-06-07 11:34:26+00:00,Nå skulle det vært masse folk på stranden på Huk og nakne tær i sanden! Kommer varmen snart ? https://t.co/7CC4CNUK5a,4,37
606353624164352000,2015-06-04 06:55:44+00:00,"On my way to #cveoslo , looking forward to meet you!",4,12
605996936529899520,2015-06-03 07:18:23+00:00,"Besøker Sametinget, markerer 10års jubileum for konsultasjonsavtalen i et utrolig vakkert bygg. https://t.co/0KPmvnbT59",4,14
605624190222376960,2015-06-02 06:37:13+00:00,"Ny Branntilhenger, vi tenker i generasjoner! https://t.co/KrHvwkn8KY",3,16
603509462750625793,2015-05-27 10:34:03+00:00,Festspillåpning i Bergen:) https://t.co/9J5p97tQHs,3,10
603450703705702401,2015-05-27 06:40:33+00:00,"Gratulerer Kim Friele med 80-årsdagen. Vår viktigste forkjemper for homofiles rettigheter. En tøff, engasjert og humoristisk dame.",41,75
603158838385192961,2015-05-26 11:20:47+00:00,Fullstappet sal  gir innspill til den nye opptrappingsplanen for Rusfeltet. http://t.co/u9IPOYjcz3,12,29
603133159526506496,2015-05-26 09:38:45+00:00,"Bergen har igjen vært rammet av storbrann, Takk til alle  for en formidabel innsats for å hindre større skader http://t.co/7bIcESa6NI",5,11
602056524568100864,2015-05-23 10:20:35+00:00,Mange fantastiske kulturskatter i Norge. Her Alstadhaug kirke. http://t.co/kJtZOgLw59,16,58
601649055798800384,2015-05-22 07:21:27+00:00,Vil skjerpe krava til luftkvalitet http://t.co/u3FCEULmjW,8,13
600701599191805952,2015-05-19 16:36:36+00:00,.@felipecalderon Thanks for low carbon input in Oslo today . I look forward to the new NCE report this summer http://t.co/69zqmVjqk2,16,37
