id,created_at,text,rt_count,fav_count
1446472910718177283,2021-10-08 13:49:50+00:00,"Thank you, President @vonderleyen, for your warm congratulations. Japan-EU relations have now become closer than ever before, and our strategic partnership is invaluable. I look forward to working together with you as we tackle key challenges such as climate change and COVID19. https://t.co/1WAvD2Eeh4",118,705
1446464894241370115,2021-10-08 13:17:59+00:00,"H.E. PM @naftalibennett, I really appreciate your warm congratulations. I look forward to working together with you to further develop Japan-Israel relations. Toda rava! https://t.co/tyrOhevtwb",137,872
1446464574299901955,2021-10-08 13:16:43+00:00,"Thank you for your heartwarming message, Prime Minister  @kajakallas. I look forward to working closely with you to further develop our cooperation, including over digitalization and FOIP, as we celebrate the 100th anniversary of our friendship. https://t.co/mU165HAEJU",121,835
1446464298180485131,2021-10-08 13:15:37+00:00,"Thank you so much H.E. Mr. Gotabaya Rajapaksa, President of Sri Lanka @GotabayaR for your warm congratulations.   I hope to work together with you, a good friend of Japan, towards the realization of  “Free and Open Indo-Pacific”. https://t.co/GORtS5WkTI",136,952
1446463966394257414,2021-10-08 13:14:18+00:00,"Thank you so much Hon. Mahinda Rajapaksa, PM of Sri Lanka @PresRajapaksa for your warm congratulations.  Toward the 70th anniversary of the establishment of  🇯🇵🇱🇰 diplomatic relations next year, I look forward to further deepening and expanding our bilateral exchanges. https://t.co/yZpob6HyjM",110,760
1446441163712389120,2021-10-08 11:43:41+00:00,"Thank you, President Michel @eucopresident, for your warm congratulations. Japan-EU relations have now become closer than ever before. I look forward to working together with you over various agendas including FOIP. https://t.co/K8CeQPSBV5",161,987
1446438568100974602,2021-10-08 11:33:22+00:00,I appreciate the warm congratulations from Your Excellency @abdulla_shahid. I look forward to working together with you to elevate 🇲🇻-🇯🇵 relations and to deepen our cooperation in the international arena. https://t.co/SoGXUHMf4c,178,1078
1446436168900308998,2021-10-08 11:23:50+00:00,温かな御言葉ありがとうございます。 日ラトビア友好１００周年を契機に、カリンシュ首相とともに良好な二国間関係をさらに発展させていきたいと思います。 https://t.co/WH9vsmcuUc,306,2435
1446436080039841799,2021-10-08 11:23:29+00:00,"Thank you for your heartwarming message, Prime Minister @krisjaniskarins. Let us further develop our excellent bilateral relations together as we celebrate the 100th anniversary of our friendship. https://t.co/iMWxNpkmmP",144,884
1446431453139509260,2021-10-08 11:05:06+00:00,衆参両院の本会議にて、就任後初となる所信表明演説を行いました。所信表明演説とは、私が自らの政権で何を目指し、何を実現していくのか、方針や重点課題を国民の皆さまへ明らかにするものです。全文を掲載しますので、ご一読いただければ幸いです。 📝第205回国会 所信表明 https://t.co/XpurMotZIS https://t.co/DkXQ1cwnXp,1465,8806
1446116806083575817,2021-10-07 14:14:48+00:00,官邸に入ります。,6505,43967
1446111118221471760,2021-10-07 13:52:12+00:00,最新情報を確認しつつ、命を守る行動を取ってください。 https://t.co/NGX1g9OmwY,5689,23359
